CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
9,8,1,1,96,1,0,0,124
145,145,0,1,55,0,0,0,1080
57,40,17,1,113,0,0,0,78
112,83,29,8,77,3,0,0.00246913580246914,405
2115,765,1350,35,69,10,2,0,388
201,120,81,25,70,5,0,0,114
4,2,2,2,70,0,0,0.0105263157894737,95
92,75,17,17,70,2,0,0,85
684,544,140,35,8,4,1,0,1147
54,28,26,5,69,0,0,0,641
411,265,146,23,70,4,0,0,0
70,59,11,8,0,1,0,0,151
221,205,16,14,70,1,1,0,283
55,44,11,3,28,3,0,0.000550964187327824,1815
2,1,1,1,109,1,0,0,118
643,441,202,5,21,3,0,0.000626174076393237,1597
3,3,0,2,21,1,0,0,133
5,2,3,2,21,1,0,0,0
68,45,23,9,12,6,0,0,910
5,5,0,1,34,1,0,0,2492
12,10,2,2,4,2,0,0.000577367205542725,1732
3,2,1,1,75,0,0,0,1151
24,17,7,2,42,2,0,0,348
19,15,4,3,11,2,0,0,1472
132,125,7,9,0,4,0,0.000863557858376511,3474
4,1,3,1,54,0,0,0,69
30,0,30,3,81,1,0,0,112
92,75,17,2,63,1,0,0,221
9,8,1,1,88,0,0,0.00133155792276964,751
79,28,51,5,34,4,0,0.00143334925943622,2093
76,48,28,3,27,2,0,0.00104347826086957,2875
48,19,29,6,80,1,0,0,1481
20,11,9,1,63,1,0,0.000908265213442325,1101
16,10,6,2,54,1,0,0,417
1,1,0,1,117,1,0,0,377
277,164,113,7,26,1,0,0.00271739130434783,368
40,33,7,2,3,1,0,0,1011
26,23,3,5,7,4,0,0.00099304865938431,1007
96,58,38,4,1,0,0,0.00131061598951507,763
21,9,12,4,13,2,0,0,576
17,14,3,1,109,1,0,0.00122100122100122,819
415,346,69,17,4,7,0,0.000825309491059147,3635
31,20,11,5,63,2,0,0,364
2,2,0,1,100,1,0,0,1127
2,2,0,1,33,0,0,0.00884955752212389,113
0,0,0,1,76,0,0,0,353
2,1,1,2,73,1,0,0.00159744408945687,626
23,16,7,1,63,1,0,0,0
0,0,0,1,79,0,0,0,0
16,8,8,2,63,2,0,0,245
2,1,1,1,105,0,0,0,866
93,22,71,8,75,4,0,0,0
205,146,59,2,75,0,0,0,707
4,3,1,4,5,1,0,0,26
0,0,0,1,106,1,0,0,0
0,0,0,1,106,1,0,0,0
174,168,6,7,4,0,0,0,0
10,10,0,5,4,0,0,0,0
0,0,0,1,4,0,0,0,0
487,365,122,30,7,10,0,0.00203045685279188,1970
15,8,7,3,1,0,0,0,0
0,0,0,1,5,0,0,0,0
67,47,20,9,5,0,0,0,0
339,281,58,11,4,3,0,0.0160427807486631,187
91,48,43,11,4,1,0,0,0
7,4,3,2,4,0,0,0,0
226,50,176,5,4,2,0,0,0
15,10,5,5,4,1,0,0,0
2,1,1,2,4,0,0,0,0
132,66,66,1,98,0,0,0,1122
132,66,66,1,98,0,0,0,138
9,5,4,2,21,0,0,0,0
7,4,3,2,21,0,0,0,0
4,2,2,1,98,0,0,0,476
4,2,2,1,98,0,0,0,39
42,21,21,2,77,1,0,0,420
38,19,19,1,98,0,0,0,43
52,26,26,2,77,1,0,0,355
48,24,24,1,98,0,0,0,44
44,22,22,2,77,1,0,0,939
42,21,21,1,98,0,0,0,73
24,12,12,1,98,0,0,0.00632911392405063,158
24,12,12,1,98,0,0,0.04,25
430,211,219,4,84,0,0,0,3483
414,207,207,4,84,0,0,0,370
486,243,243,3,96,0,0,0,2385
486,243,243,3,96,0,0,0,361
57,37,20,3,77,1,0,0,2783
45,26,19,2,97,0,0,0,218
502,251,251,2,70,0,0,0,3030
502,251,251,2,70,0,0,0,389
429,205,224,11,77,3,0,0,2695
389,192,197,10,98,2,0,0,347
428,213,215,3,77,1,0,0,2291
402,201,201,2,98,0,0,0,336
250,125,125,3,77,1,0,0.00056785917092561,1761
242,121,121,2,98,0,0,0.00436681222707424,229
266,133,133,1,98,0,0,0,1601
266,133,133,1,98,0,0,0,230
4,3,1,1,63,0,0,0,579
0,0,0,1,5,0,0,0,0
58,54,4,5,7,0,0,0,0
50,41,9,4,117,0,0,0.0072992700729927,137
7,7,0,3,46,0,0,0.0128205128205128,78
407,407,0,20,0,4,0,0.00714285714285714,280
18,12,6,5,84,0,0,0,1647
11,11,0,1,92,0,0,0,32
113,88,25,9,35,1,0,0.00121951219512195,820
3,2,1,2,63,0,0,0,5801
0,0,0,1,5,0,0,0,0
0,0,0,1,5,0,0,0,0
457,424,33,5,7,0,0,0,0
2,2,0,2,37,0,0,0,0
2,1,1,1,86,0,0,0,1082
2,1,1,1,86,0,0,0,1513
2,1,1,1,86,0,0,0,2699
317,211,106,4,117,0,0,0.00110864745011086,902
5,3,2,3,117,0,0,0,55
13,13,0,3,46,0,0,0.00862068965517241,116
955,955,0,19,0,4,0,0.00227014755959137,881
190,152,38,19,0,4,0,0.0202020202020202,99
377,275,102,6,84,0,0,0,12547
3,3,0,1,96,0,0,0,383
81,81,0,1,92,0,0,0,195
3,3,0,1,92,0,0,0,19
1003,835,168,10,35,1,0,0.000208029956313709,4807
10,10,0,6,53,1,0,0,97
343,203,140,8,71,0,0,0,15105
13,10,3,4,95,0,0,0,261
153,153,0,1,97,0,0,0,3616
60,43,17,3,70,0,0,0,12702
785,396,389,12,86,2,0,0,19654
4,4,0,4,113,0,0,0,315
113,87,26,3,86,0,0,0,6018
2,2,0,1,97,0,0,0,153
21,17,4,2,86,0,0,0.000220167327168648,4542
2,1,1,1,86,0,0,0,10679
108,76,32,8,62,0,0,0,1610
14,14,0,1,97,0,0,0,568
8,4,4,2,70,0,0,0,1759
1,1,0,1,75,0,0,0,327
10,5,5,3,84,0,0,0,6375
10,10,0,1,97,0,0,0,4859
19,7,12,6,113,1,0,0,4199
2,1,1,1,103,0,0,0,3621
69,39,30,11,92,2,0,0,1793
27,23,4,2,97,0,0,0,762
2,1,1,1,99,0,0,0.0016025641025641,624
14,14,0,2,39,0,0,0.00284900284900285,351
4,2,2,1,96,0,0,0,1101
4,2,2,1,74,0,0,0,859
0,0,0,1,39,0,0,0,0
0,0,0,1,39,0,0,0,0
5,1,4,3,35,1,0,0,0
0,0,0,1,39,0,0,0,0
26,26,0,1,75,0,0,0,117
157,76,81,2,42,2,0,0.00134589502018843,743
41,41,0,1,75,0,0,0,230
1,1,0,2,66,1,0,0,0
63,52,11,5,75,1,0,0,0
15,10,5,3,75,0,0,0,0
0,0,0,1,77,0,0,0,0
224,161,63,3,32,1,0,0,519
117,59,58,1,116,0,0,0.0103305785123967,484
99,66,33,10,29,6,0,0.000496524329692155,2014
62,59,3,3,72,1,0,0,1125
510,373,137,9,48,2,0,0.00280112044817927,357
155,17,138,5,0,2,1,0.00140845070422535,710
109,77,32,5,5,2,0,0.0034944670937682,1717
14,7,7,2,42,2,0,0.00158856235107228,1259
2,1,1,1,90,0,0,0.000374251497005988,2672
150,31,119,9,34,6,0,0.00280112044817927,714
12,12,0,1,85,1,0,0.00166666666666667,600
17,17,0,2,49,2,0,0.00142247510668563,703
347,206,141,3,26,2,0,0.00523560209424084,191
26,26,0,11,5,0,0,0.00543478260869565,184
1661,1086,575,41,14,8,0,0.0020703933747412,1449
10,5,5,3,106,2,0,0.00490196078431373,612
780,393,387,4,72,0,0,0,1948
30,22,8,2,106,1,0,0.00142857142857143,700
2,1,1,1,72,0,0,0.000434593654932638,2301
25,21,4,4,26,3,0,0,2145
2,1,1,1,71,0,0,0,247
1,1,0,1,90,0,0,0,759
8,5,3,1,62,0,0,0,1249
21,10,11,3,6,0,1,0.00390625,256
5,2,3,2,71,1,0,0.0036231884057971,276
79,74,5,1,49,1,0,0,1004
148,134,14,5,8,2,0,0,788
8,4,4,4,71,3,1,0.00395256916996047,253
7,6,1,2,81,0,0,0,1807
150,108,42,5,35,1,0,0.00201207243460765,1491
3,1,2,1,15,0,0,0.00126903553299492,788
10,0,10,1,54,0,0,0,1091
3,2,1,2,81,0,0,0,730
14,2,12,3,12,1,0,0.00183150183150183,546
6,5,1,1,100,1,0,0,307
2,1,1,1,72,1,0,0,196
15,0,15,1,54,0,0,0,639
15,3,12,2,54,1,0,0.00261096605744125,383
12,0,12,1,54,0,0,0.000636132315521629,1572
12,5,7,5,12,0,0,0,217
6,5,1,1,100,1,0,0,370
18,8,10,2,12,0,0,0,79
4,2,2,2,64,0,0,0,288
71,43,28,8,12,3,0,0.000897263346792284,2229
9,0,9,1,54,0,0,0,886
0,0,0,1,64,0,0,0,0
6,6,0,2,117,2,0,0,304
13,6,7,5,12,0,0,0,605
8,0,8,1,54,0,0,0,637
48,38,10,3,84,1,0,0.00508905852417303,393
10,0,10,1,54,0,0,0.00389105058365759,257
7,6,1,2,69,1,0,0,365
137,92,45,9,7,4,0,0.00100603621730382,994
4,2,2,1,71,0,0,0.0016260162601626,615
32,22,10,1,82,1,0,0.00257731958762887,388
9,5,4,1,92,0,0,0,45
151,150,1,2,81,1,0,0.00236406619385343,423
130,116,14,11,14,5,0,0.00210970464135021,474
80,71,9,3,16,2,0,0.00228310502283105,438
332,287,45,9,4,4,0,0.00753012048192771,664
466,452,14,8,49,2,0,0.00202429149797571,494
33,30,3,4,39,2,0,0,159
161,145,16,18,39,4,0,0,453
868,441,427,7,20,3,0,0.00145507457257184,2749
33,21,12,2,89,1,0,0.004739336492891,211
0,0,0,1,81,0,0,0,0
965,528,437,28,35,7,0,0.000590667454223272,1693
4,1,3,2,86,1,0,0,1477
39,39,0,1,22,1,0,0,442
14,12,2,3,56,3,0,0,414
3,1,2,1,117,0,0,0,144
3,1,2,1,117,0,0,0,256
4,1,3,1,117,0,0,0,358
216,108,108,1,113,0,0,0,629
4545,3922,623,49,6,18,2,0.000745553307061455,9389
28,14,14,2,98,0,0,0,590
22,12,10,2,56,2,0,0.00278357689631176,1437
26,24,2,1,91,0,0,0,248
48,32,16,6,36,2,0,0,1641
8,0,8,1,63,0,0,0,1089
114,78,36,6,63,6,0,0.000472738733060195,6346
6,4,2,1,109,1,0,0,1718
644,322,322,5,77,2,0,0.000610500610500611,1638
414,175,239,15,24,4,0,0,1365
80,41,39,1,21,1,0,0,1152
174,116,58,9,7,5,0,0,5894
8,3,5,2,7,0,0,0,124
115,63,52,7,7,3,0,0.000347222222222222,2880
1,0,1,1,54,0,0,0,459
40,31,9,3,79,1,0,0,1247
2,1,1,1,112,1,0,0,81
1281,787,494,75,54,3,2,0.00188501413760603,1061
9,4,5,3,100,3,0,0,1268
192,1,191,1,89,0,0,0,85
194,106,88,12,79,4,1,0,147
41,20,21,1,79,0,0,0,245
50,30,20,6,79,0,1,0,55
84,43,41,13,79,0,1,0,105
87,47,40,12,79,1,1,0,104
5,4,1,1,102,1,0,0,1372
43,36,7,2,56,0,0,0,248
7,5,2,2,100,2,0,0,1915
99,55,44,5,73,3,0,0,571
35,22,13,6,72,3,1,0.00470957613814757,637
2010,1328,682,42,5,11,3,0.00146198830409357,2736
163,121,42,6,6,0,0,0,271
18,9,9,2,71,0,0,0,2052
473,0,473,5,113,0,0,0,0
36,0,36,1,103,1,0,0,201
173,173,0,1,45,0,0,0,220
11,6,5,2,4,1,0,0.00216450216450216,462
328,322,6,7,91,3,0,0,402
7,2,5,2,72,1,0,0.0106382978723404,94
14,9,5,3,100,3,0,0,508
74,18,56,2,96,2,0,0,1834
2,1,1,1,109,1,0,0.000537634408602151,1860
239,47,192,8,39,1,0,0,849
11,8,3,3,68,3,0,0,7727
3473,0,3473,13,102,1,0,0,0
56,0,56,1,103,0,0,0,591
23,4,19,3,9,0,0,0,543
7,5,2,1,117,1,0,0,223
2,0,2,1,100,1,0,0,742
10,2,8,2,7,0,0,0,277
72,46,26,12,7,9,0,0.00164609053497942,2430
248,34,214,6,7,3,0,0.000628535512256443,1591
26,13,13,1,97,0,0,0,778
119,67,52,11,7,4,0,0.000411692054343351,2429
61,26,35,9,7,3,0,0.00157109190887667,1273
383,301,82,10,7,6,0,0.000503862949277796,5954
27,17,10,2,22,0,0,0,382
92,58,34,11,3,6,0,0.000100623867981485,9938
403,22,381,17,102,3,0,0,0
2242,1093,1149,36,8,11,0,0.000757575757575758,2640
18,1,17,1,103,1,0,0,287
23,10,13,3,96,2,0,0,1114
29,18,11,5,18,4,0,0.00207253886010363,965
72,32,40,6,7,1,0,0,496
2,2,0,1,102,1,0,0,329
276,233,43,7,20,3,0,0,0
49,34,15,4,71,2,0,0.00218023255813953,1376
40,21,19,2,73,0,0,0.000968992248062015,1032
371,261,110,9,6,1,0,0.000374672161858374,2669
180,89,91,7,5,4,0,0,2788
746,582,164,19,63,4,0,0,896
10,6,4,2,72,0,0,0,67
19,9,10,2,63,1,0,0,171
65,46,19,9,21,5,1,0,935
2,1,1,1,14,0,0,0,86
4,2,2,1,91,0,0,0,296
0,0,0,1,44,0,0,0,43
70,35,35,3,22,1,0,0,45
8,4,4,1,91,0,0,0,125
43,27,16,7,14,1,0,0.00308641975308642,324
6,3,3,1,91,0,0,0,333
7,5,2,3,81,0,0,0,29
2,1,1,2,12,1,0,0,50
156,110,46,11,12,3,0,0.00678733031674208,442
15,11,4,4,56,0,0,0,33
9,7,2,4,56,0,0,0,84
0,0,0,1,12,0,0,0.0222222222222222,90
10,5,5,2,56,0,0,0,50
164,118,46,9,12,0,0,0.0217391304347826,92
29,17,12,3,13,3,0,0.00134048257372654,746
5,3,2,2,73,1,1,0,99
13,9,4,2,73,2,0,0,1208
140,112,28,6,35,1,0,0,788
103,41,62,10,17,2,0,0.00289017341040462,346
8,4,4,2,12,0,0,0.00301204819277108,332
2,1,1,1,64,0,0,0,223
106,25,81,7,13,1,0,0,1383
26,25,1,2,78,0,0,0,340
42,28,14,1,111,0,0,0.00152905198776758,654
80,37,43,4,12,1,0,0,167
87,62,25,7,12,1,0,0,185
68,45,23,2,85,0,0,0.00216684723726977,923
18,13,5,1,91,0,0,0.00209205020920502,956
30,3,27,2,60,0,0,0.00364963503649635,548
187,101,86,3,64,0,0,0.00246913580246914,810
177,102,75,15,7,4,0,0,4615
11,7,4,1,63,1,0,0,692
13,6,7,1,63,1,0,0,310
321,181,140,15,9,10,0,0,1686
5,3,2,1,63,1,0,0,690
8,7,1,2,14,1,0,0,518
29,9,20,1,94,1,0,0,258
186,83,103,15,12,2,0,0.00138504155124654,2888
107,30,77,9,7,1,0,0.000956632653061224,3136
11,7,4,2,35,1,0,0,897
2,1,1,1,0,1,0,0,301
48,2,46,1,34,1,0,0,249
189,74,115,11,12,3,1,0,870
154,70,84,7,12,2,0,0.000463821892393321,4312
124,74,50,9,34,5,0,0.0014367816091954,2088
188,123,65,14,7,4,0,0.00097888407215774,7151
8,5,3,2,85,1,0,0.00134770889487871,742
2,1,1,1,12,0,0,0,476
150,110,40,12,8,3,0,0.00343406593406593,1456
627,274,353,26,5,4,0,0,1439
12,6,6,4,12,2,0,0.00303951367781155,329
115,60,55,12,42,9,0,0.000547945205479452,1825
26,15,11,1,51,0,0,0,276
352,213,139,16,12,4,0,0.000383631713554987,7820
334,177,157,21,12,4,1,0,435
4,4,0,1,99,1,0,0.00158982511923688,629
6,3,3,1,64,0,0,0,968
0,0,0,1,46,0,0,0,0
3,0,3,1,70,0,0,0,487
6,0,6,2,38,0,0,0,0
5,3,2,1,63,1,0,0,54
9,6,3,1,115,0,0,0.000176803394625177,5656
1,0,1,1,54,0,0,0,612
2,1,1,1,79,1,0,0,229
1565,582,983,22,10,5,0,0,1178
320,168,152,16,7,3,0,0.0072992700729927,137
1318,816,502,26,7,10,0,0.000878734622144112,2276
487,342,145,5,24,1,0,0,498
29,21,8,3,24,2,0,0,0
0,0,0,1,48,0,0,0,0
202,126,76,4,24,1,0,0,323
1269,734,535,30,24,8,0,0,1058
2,1,1,1,62,1,0,0,210
160,80,80,6,24,1,0,0.00387596899224806,258
0,0,0,1,49,0,0,0,0
0,0,0,1,49,0,0,0,0
356,221,135,6,24,1,0,0,820
371,76,295,15,24,1,0,0,289
0,0,0,1,50,0,0,0,0
0,0,0,1,50,0,0,0,0
250,193,57,7,24,2,0,0,378
0,0,0,1,49,0,0,0,0
60,25,35,4,47,1,0,0,447
180,97,83,21,13,3,0,0,0
1165,713,452,10,24,2,0,0.000896860986547085,1115
253,127,126,14,24,3,2,0,483
67,50,17,4,47,0,1,0,120
10,6,4,4,47,0,1,0,41
5039,2795,2244,43,3,15,0,0.000287811195855519,6949
140,106,34,3,24,1,0,0,422
60,34,26,8,41,2,0,0,496
793,411,382,6,50,0,0,0,2483
566,384,182,19,24,5,1,0.000841750841750842,1188
239,138,101,5,24,1,0,0,671
4519,1265,3254,35,4,8,0,0.000412881915772089,2422
263,172,91,6,24,2,0,0,644
94,56,38,3,53,0,0,0,435
70,37,33,4,41,0,0,0,284
660,461,199,8,14,4,0,0,1676
0,0,0,1,48,0,0,0,0
105,74,31,6,24,1,0,0,226
132,89,43,6,24,2,0,0,192
0,0,0,1,49,0,0,0,0
177,102,75,5,24,1,0,0,1046
631,563,68,12,10,3,0,0.0123456790123457,81
29,16,13,2,50,0,0,0,224
77,44,33,2,86,1,0,0,2491
5,4,1,1,63,1,0,0,604
0,0,0,1,44,0,0,0,0
0,0,0,1,44,0,0,0,0
3,2,1,1,109,1,0,0,62
22,15,7,2,57,1,0,0.00193610842207164,1033
14,0,14,1,43,0,0,0,1416
15,14,1,1,57,1,0,0,617
6,4,2,1,34,1,0,0,287
73,51,22,6,109,4,0,0,644
48,30,18,4,57,1,0,0,331
30,24,6,3,18,2,0,0,481
2,0,2,1,54,0,0,0,543
25,15,10,5,47,2,0,0,414
4,2,2,1,28,1,0,0,672
3,2,1,1,63,1,0,0.00221238938053097,452
30,18,12,4,28,3,0,0.000675219446320054,1481
0,0,0,1,44,0,0,0,0
78,74,4,3,14,3,0,0.00442757748260595,1581
21,5,16,1,97,0,0,0.00936329588014981,534
5,2,3,1,32,1,0,0.0235294117647059,170
131,77,54,11,0,4,0,0.00156617071260767,1277
16,15,1,3,5,1,0,0,381
85,53,32,3,41,2,0,0.00223214285714286,1344
182,170,12,4,0,4,0,0.000888888888888889,1125
118,84,34,10,0,2,0,0.000250752256770311,3988
451,168,283,30,4,12,0,0.00346170488965816,2311
8,8,0,2,5,2,0,0,119
87,67,20,10,0,8,0,0.00500834724540901,1198
261,92,169,7,1,6,0,0.00118976799524093,1681
56,49,7,3,49,1,0,0,103
249,230,19,4,5,2,0,0.00124223602484472,805
25,14,11,2,32,1,0,0,156
184,134,50,10,6,2,0,0.00162999185004075,2454
551,407,144,3,6,2,0,0.00272108843537415,735
39,28,11,5,0,4,0,0,0
4,2,2,1,73,0,0,0.000856898029134533,1167
94,1,93,1,5,1,0,0.00255102040816327,784
82,27,55,5,11,3,0,0.00330687830687831,1512
25,16,9,5,57,1,0,0,0
59,58,1,1,90,0,0,0,0
6,5,1,2,38,0,0,0,0
1,1,0,2,57,0,0,0,0
1,1,0,2,57,0,0,0,0
3,2,1,3,57,0,0,0,0
494,171,323,2,57,0,0,0,0
3,2,1,3,57,0,0,0,0
1,1,0,2,57,0,0,0,0
2,1,1,2,57,0,0,0,0
2,2,0,2,57,0,0,0,0
65,46,19,1,39,0,0,0,0
112,38,74,3,57,1,0,0,0
143,136,7,4,57,1,0,0,0
103,102,1,5,38,1,0,0,0
33,19,14,4,17,0,0,0,0
104,66,38,6,4,0,0,0,0
15,13,2,2,75,0,0,0,0
56,54,2,2,57,1,0,0,0
348,270,78,4,40,1,0,0,0
4,3,1,2,41,1,0,0,0
1,1,0,1,90,0,0,0,0
75,35,40,3,71,1,0,0,0
92,91,1,1,90,0,0,0,0
16,11,5,3,75,0,0,0,0
18,13,5,3,75,0,0,0,0
7,5,2,2,75,0,0,0,0
12,8,4,2,17,0,0,0,0
1,1,0,1,90,0,0,0,0
1,1,0,1,90,0,0,0,0
11,6,5,2,90,0,0,0,0
4,2,2,3,52,1,0,0,0
2,1,1,2,57,1,0,0,0
2,1,1,2,57,1,0,0,0
0,0,0,1,57,0,0,0,0
0,0,0,1,57,0,0,0,0
