CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
5,2,3,1,58,0,0,0,179
11,9,2,2,1,0,0,0,497
3,2,1,1,1,0,0,0,735
3,2,1,1,1,0,0,0,316
3,2,1,1,1,0,0,0,2418
67,54,13,4,13,1,0,0.000207986688851913,4808
34,33,1,1,76,0,0,0,1973
14,13,1,1,76,0,0,0,2540
3,2,1,1,34,1,0,0,528
4,2,2,1,9,0,0,0,865
4,2,2,1,53,0,0,0,184
38,23,15,1,37,0,0,0,363
0,0,0,1,37,0,0,0,0
0,0,0,1,37,0,0,0,0
4,2,2,1,58,0,0,0,2078
51,50,1,1,59,0,0,0,1204
38,15,23,4,1,0,0,0,804
3,2,1,1,1,0,0,0,538
3,2,1,1,1,0,0,0,876
48,28,20,2,32,0,0,0,354
15,0,15,1,0,0,0,0,867
106,27,79,2,47,1,0,0.00133214920071048,2252
4,1,3,1,57,0,0,0,121
7,1,6,1,57,0,0,0,1626
10,6,4,3,3,2,0,0.00168067226890756,1785
9,1,8,1,57,0,0,0,281
12,6,6,2,9,0,0,0,2457
37,23,14,3,0,0,0,0.00061576354679803,1624
72,26,46,3,0,0,0,0,955
3,2,1,1,57,0,0,0,27
41,29,12,5,28,0,0,0,2723
15,9,6,3,73,0,0,0,477
4,3,1,1,50,0,0,0,313
8,4,4,2,49,0,0,0,629
3,2,1,1,28,0,0,0,265
6,3,3,1,37,0,0,0,244
38,26,12,2,39,0,0,0,695
12,7,5,1,39,0,0,0,446
3,2,1,1,26,0,0,0,308
24,14,10,1,53,1,0,0,581
7,4,3,2,28,0,0,0,142
4,3,1,1,5,0,0,0,115
6,3,3,1,37,0,0,0,1240
30,15,15,1,45,0,0,0,653
66,61,5,3,29,1,0,0.00636942675159236,314
4,2,2,1,86,1,0,0,627
41,29,12,2,57,1,0,0,628
3,2,1,1,29,1,0,0,222
7,4,3,2,29,0,0,0,434
37,18,19,2,41,0,0,0,715
22,14,8,2,11,0,0,0,980
74,53,21,5,11,1,0,0,701
59,19,40,1,48,0,0,0,397
11,6,5,2,29,0,0,0,469
18,16,2,1,59,0,0,0,413
5,2,3,1,79,0,0,0,741
3,2,1,1,42,1,0,0,128
4,2,2,1,48,0,0,0,541
46,18,28,7,1,1,0,0.0010487676979549,1907
3,2,1,1,29,0,0,0,145
12,9,3,1,48,0,0,0,237
74,29,45,3,6,0,0,0,2607
3,2,1,1,29,0,0,0,517
60,24,36,2,29,1,0,0,953
39,19,20,1,13,0,0,0,218
87,43,44,1,13,0,0,0,511
6,3,3,1,44,1,0,0,822
46,31,15,2,41,0,0,0,686
16,7,9,3,6,0,0,0,579
27,18,9,2,11,0,0,0,147
19,17,2,2,20,0,0,0,691
74,13,61,1,55,0,0,0,788
137,131,6,2,9,0,0,0,347
5,3,2,1,47,0,0,0,335
2,0,2,1,26,0,0,0,376
6,3,3,1,10,1,0,0,528
4,2,2,1,45,0,0,0,272
28,20,8,2,49,0,0,0,1118
8,7,1,1,50,0,0,0,534
25,24,1,1,27,0,0,0,679
4,2,2,1,86,0,0,0,2568
5,3,2,1,49,0,0,0,5190
3,2,1,1,28,0,0,0,227
29,7,22,2,27,0,0,0,19
22,5,17,1,45,0,0,0,892
10,5,5,1,27,0,0,0,607
4,3,1,1,28,0,0,0,90
8,1,7,1,22,0,0,0,132
4,2,2,1,77,0,0,0,268
