CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
3,2,1,1,142,0,0,0.00485436893203883,412
242,183,59,9,57,3,0,0,1308
2358,1404,954,22,50,10,0,0.00113862795331625,7026
47,30,17,5,59,0,0,0.00184842883548983,1082
321,224,97,8,9,2,0,0.000295945546019532,3379
43,21,22,7,59,1,0,0.00130491518051327,2299
39,20,19,3,59,1,0,0,1480
1159,599,560,12,27,5,0,0.00202487706103558,3457
430,233,197,11,27,6,0,0.00338409475465313,1182
9,3,6,2,59,0,0,0,826
15,8,7,4,59,1,0,0.0021978021978022,455
27,20,7,2,122,0,0,0,461
36,17,19,3,141,0,0,0,511
10,4,6,2,141,1,0,0,316
808,535,273,10,59,3,0,0.00194024058983314,2577
30,23,7,4,59,1,0,0,743
452,293,159,9,15,5,0,0.00190839694656489,4192
235,199,36,5,59,2,0,0,1227
147,85,62,6,59,3,0,0.00338696020321761,1181
53,33,20,6,51,1,0,0.00276243093922652,1086
235,47,188,2,176,2,0,0,115
431,284,147,7,59,2,0,0.000593119810201661,1686
12,5,7,2,59,0,0,0,362
40,19,21,3,59,1,0,0.00352733686067019,567
39,18,21,2,59,1,0,0.00303030303030303,330
19,7,12,2,158,2,0,0.00515463917525773,388
3,1,2,1,141,0,0,0.00390625,256
62,33,29,4,141,0,0,0.00237247924080664,843
108,50,58,4,59,1,0,0.00227272727272727,880
77,36,41,4,59,2,0,0.00202839756592292,986
62,31,31,2,129,1,0,0.00802139037433155,374
72,33,39,3,59,1,0,0,341
25,10,15,3,59,1,0,0.000587889476778366,1701
10,5,5,1,59,0,0,0.00232018561484919,431
11,5,6,3,59,1,0,0.00289017341040462,346
3,1,2,1,141,0,0,0,319
32,13,19,2,59,1,0,0.00303951367781155,329
41,20,21,6,59,2,0,0.00460829493087558,1085
20,9,11,3,59,1,0,0.0101010101010101,297
36,17,19,3,59,1,0,0.00183823529411765,544
3,1,2,1,141,0,0,0,208
203,105,98,3,59,0,0,0.00589970501474926,339
274,158,116,14,11,5,0,0.00330214639515685,1817
4,2,2,1,158,1,0,0,90
370,203,167,10,26,4,0,0,971
4,2,2,1,86,0,0,0.00167785234899329,596
40,20,20,4,57,0,0,0.0030060120240481,998
14,5,9,3,141,1,0,0,164
39,16,23,6,27,2,0,0,1640
55,41,14,4,44,2,0,0,502
6,3,3,1,165,1,0,0,336
31,23,8,4,59,1,0,0,1403
3,1,2,1,141,1,0,0.00144927536231884,690
464,269,195,4,59,0,0,0.00253164556962025,395
104,69,35,18,27,8,0,0.0026857654431513,3351
77,45,32,16,27,7,0,0.00341588385994876,2342
20,17,3,2,59,1,0,0.0029585798816568,338
60,41,19,11,74,5,0,0.00405588102748986,2219
8,4,4,1,59,0,0,0.0161290322580645,62
19,15,4,2,122,0,0,0.00154083204930663,649
4,2,2,1,66,1,0,0,423
22,14,8,6,112,3,0,0.0036101083032491,1108
4,2,2,1,142,0,0,0.00107066381156317,934
20,13,7,1,39,1,0,0.01,300
4,1,3,1,141,0,0,0,335
7,3,4,2,140,1,0,0,132
3,1,2,1,141,0,0,0,266
109,71,38,8,59,3,0,0.000823045267489712,1215
58,42,16,3,59,1,0,0,741
631,438,193,12,21,5,0,0.00262697022767075,2284
280,146,134,6,59,3,0,0.00105374077976818,2847
62,31,31,4,59,2,0,0.00105485232067511,948
44,26,18,2,39,1,0,0.00465116279069767,645
15,7,8,3,59,1,0,0,183
99,66,33,3,59,0,0,0,1566
6,3,3,1,59,0,0,0,246
364,241,123,6,59,1,0,0.00065359477124183,3060
200,137,63,6,59,1,0,0.00307929176289453,1299
96,44,52,8,59,4,0,0.00530973451327434,565
