CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
2,1,1,1,23,0,0,0,824
3767,3474,293,66,2,18,0,0.000745791604517366,9386
2,1,1,1,23,0,0,0,145
2,1,1,1,120,0,0,0,366
2,1,1,1,120,0,0,0,243
18,9,9,3,120,0,0,0.00477326968973747,419
18,9,9,1,120,0,0,0.00411522633744856,243
2,1,1,1,120,0,0,0,279
4,2,2,1,118,1,0,0,337
4,2,2,1,143,1,0,0,118
91,49,42,3,97,1,0,0,1345
3,2,1,2,17,1,0,0.000764525993883792,1308
14,13,1,3,101,1,0,0,65
14,13,1,3,101,1,0,0,65
14,13,1,3,101,1,0,0,65
14,13,1,3,101,1,0,0,65
14,13,1,3,101,1,0,0,65
14,13,1,3,101,1,0,0,65
14,13,1,3,101,1,0,0,65
14,13,1,3,101,1,0,0,65
15,14,1,3,101,1,0,0,66
15,14,1,3,101,1,0,0,66
14,13,1,3,101,1,0,0,65
14,13,1,3,101,1,0,0,65
34,33,1,6,101,1,0,0,85
0,0,0,1,105,0,0,0,40
0,0,0,1,105,0,0,0,268
0,0,0,1,98,0,0,0.00512820512820513,195
0,0,0,1,98,0,0,0.0112994350282486,177
0,0,0,1,95,0,0,0,65
12,10,2,1,162,0,0,0.0015527950310559,644
18,12,6,3,63,1,0,0,615
142,96,46,9,33,1,0,0.000438981562774363,2278
28,0,28,1,58,0,0,0,375
244,163,81,10,119,1,0,0.00107991360691145,926
11,8,3,3,33,3,0,0,1018
140,107,33,14,58,1,0,0.0011446012972148,2621
10,5,5,1,162,1,0,0,557
88,72,16,4,76,1,0,0,475
27,15,12,7,5,4,0,0.000652315720808871,1533
75,65,10,3,8,0,0,0.00117096018735363,1708
33,25,8,4,121,0,0,0.00113765642775882,879
183,140,43,9,6,2,0,0.00142490738102023,3509
15,12,3,5,6,0,0,0,689
2293,1930,363,15,7,8,0,0.000279642058165548,7152
229,109,120,9,7,5,0,0.000611246943765281,1636
103,53,50,6,51,4,0,0,864
2,1,1,1,86,1,0,0,320
82,66,16,4,6,2,0,0,1008
2,1,1,1,86,1,0,0,260
14,10,4,2,122,0,0,0,446
73,51,22,7,52,3,0,0.000757288905717531,2641
5,2,3,1,85,0,0,0,497
1768,1607,161,17,13,4,0,0.000362976406533575,2755
31,24,7,4,30,1,0,0.00249376558603491,401
160,150,10,8,27,2,0,0.000759013282732448,2635
1996,1928,68,20,23,7,0,0.000374251497005988,2672
29,18,11,6,29,2,0,0.00194931773879142,513
56,33,23,3,95,1,0,0.00084530853761623,1183
6,0,6,1,96,0,0,0,608
70,50,20,6,78,2,0,0,1066
17,16,1,2,3,1,0,0.0011441647597254,874
23,19,4,4,50,1,0,0,1405
67,60,7,5,47,1,0,0.000912408759124088,1096
4,2,2,1,133,0,0,0,67
10,5,5,2,119,0,0,0.00107758620689655,928
189,98,91,11,52,3,0,0.000851063829787234,1175
20,11,9,6,45,0,0,0.000670690811535882,1491
15,9,6,4,62,2,0,0.00205761316872428,486
22,11,11,6,92,1,0,0,788
26,23,3,2,47,0,0,0,194
13,10,3,2,50,0,0,0.00240963855421687,415
45,38,7,3,64,0,0,0,204
5,5,0,1,112,0,0,0,154
24,12,12,1,129,0,0,0,710
14,8,6,3,125,0,0,0,614
4,2,2,1,127,0,0,0,134
13,8,5,2,119,0,0,0.00132275132275132,756
22,11,11,1,128,0,0,0,546
4,2,2,1,128,0,0,0,290
3,3,0,1,119,0,0,0.0013262599469496,754
4,2,2,1,128,0,0,0,288
20,10,10,1,125,0,0,0,656
13,8,5,2,119,0,0,0.00134952766531714,741
27,13,14,2,73,0,0,0,621
2,1,1,1,125,0,0,0,286
4,2,2,1,125,0,0,0,286
29,7,22,4,73,1,0,0.000963391136801541,1038
45,20,25,5,52,2,0,0,1305
4,2,2,1,125,0,0,0,535
4,2,2,1,125,0,0,0,286
4,2,2,1,125,0,0,0,286
8,4,4,2,52,1,0,0,423
4,2,2,1,125,0,0,0,291
4,2,2,1,125,0,0,0,292
30,15,15,2,86,1,0,0,945
5,4,1,1,119,0,0,0.00186219739292365,537
32,16,16,1,125,0,0,0,990
3,3,0,1,119,0,0,0.000963391136801541,1038
24,12,12,1,123,0,0,0,711
4,2,2,1,123,0,0,0,291
4,2,2,1,123,0,0,0,291
6,3,3,1,123,0,0,0,420
4,2,2,1,123,0,0,0,355
4,2,2,1,123,0,0,0.00132978723404255,752
4,2,2,1,123,0,0,0,297
4,2,2,1,123,0,0,0,294
4,2,2,1,58,0,0,0,529
34,17,17,3,86,2,0,0,1106
8,4,4,2,52,1,0,0,484
3,3,0,1,119,0,0,0.0018450184501845,542
22,11,11,2,86,1,0,0,778
3,3,0,1,119,0,0,0.00163934426229508,610
6,3,3,1,123,0,0,0.0034965034965035,286
2,1,1,1,86,1,0,0.00225733634311512,443
10,5,5,1,77,0,0,0.0012987012987013,770
4,4,0,1,129,0,0,0,138
23,8,15,6,37,2,0,0.000365965233302836,5465
3,1,2,1,37,0,0,0,956
44,22,22,4,84,2,0,0.000738552437223043,1354
6,3,3,1,86,1,0,0,111
4,2,2,1,163,1,0,0,510
4,2,2,2,163,2,0,0,216
32,13,19,5,37,2,0,0.00049800796812749,2008
4,2,2,1,91,0,0,0,425
2,1,1,1,86,1,0,0.0425531914893617,94
4,2,2,1,122,0,0,0,275
7,3,4,1,76,0,0,0,110
12,7,5,3,48,1,0,0,1561
23,15,8,5,28,2,0,0.000598802395209581,1670
9,5,4,2,7,0,0,0.000536768652710682,1863
76,34,42,3,69,0,0,0,595
5,3,2,1,116,0,0,0.00404040404040404,495
102,66,36,6,38,2,0,0.00283822138126774,1057
4,2,2,2,90,0,0,0.000841750841750842,1188
8,4,4,1,122,0,0,0,529
90,73,17,4,3,0,0,0.00355871886120996,1124
5,4,1,1,17,0,0,0.00209205020920502,956
0,0,0,1,131,0,0,0,46
26,13,13,1,122,0,0,0,744
3,3,0,1,119,0,0,0.00185873605947955,538
20,20,0,1,173,0,0,0,91
17,9,8,2,31,0,0,0.00308641975308642,324
186,80,106,7,6,2,0,0,751
13,3,10,2,58,0,0,0,164
13,3,10,2,58,0,0,0,168
2,2,0,1,129,0,0,0,49
4,2,2,1,86,1,0,0,130
243,241,2,4,75,0,0,0,476
0,0,0,1,95,0,0,0,183
132,75,57,7,32,2,0,0.00169204737732657,591
9,0,9,2,94,0,0,0,112
0,0,0,1,99,0,0,0,49
228,227,1,3,55,1,0,0,438
84,36,48,4,31,2,0,0,949
6,3,3,2,163,2,0,0.000851788756388416,1174
95,84,11,3,36,0,0,0,603
236,95,141,5,130,0,0,0.00130890052356021,764
45,17,28,5,56,1,0,0,475
11,6,5,1,131,0,0,0,657
90,40,50,9,9,2,0,0.000438404208680403,2281
390,219,171,12,19,3,0,0.0014194464158978,1409
10,8,2,3,5,0,0,0,731
406,233,173,9,18,2,0,0.000714030703320243,2801
6,3,3,2,56,2,0,0,301
1,1,0,1,51,0,0,0,163
8,8,0,1,33,0,0,0,847
7,4,3,4,51,0,0,0,506
59,58,1,3,49,1,0,0,548
789,289,500,20,1,3,0,0,3282
1681,1287,394,52,3,8,0,0.000652209359204305,6133
414,413,1,8,121,0,0,0,3267
10,4,6,6,36,1,0,0,520
161,17,144,5,121,0,0,0,1333
226,173,53,3,114,0,0,0,168
8,4,4,1,36,0,0,0,521
42,30,12,6,33,3,0,0.000761614623000762,1313
4,1,3,1,174,0,0,0,313
8,4,4,2,56,2,0,0,219
1,1,0,1,114,0,0,0,628
53,40,13,2,56,1,0,0,566
23,23,0,2,46,0,0,0,361
16,9,7,4,46,1,0,0,1385
185,18,167,4,130,0,0,0,871
61,23,38,3,36,0,0,0,2236
53,20,33,4,94,1,0,0,297
778,27,751,4,119,1,0,0,198
2,1,1,2,94,1,0,0,780
70,57,13,4,36,1,0,0,2954
