CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
130,96,34,4,25,4,4,0,349
18,7,11,2,25,2,2,0,117
14,7,7,3,25,3,3,0,158
1,1,0,1,44,0,0,0,132
40,33,7,4,9,4,3,0,134
210,161,49,2,93,2,2,0,248
94,62,32,5,25,5,5,0,649
87,71,16,3,44,3,3,0,183
143,38,105,3,44,3,3,0,608
9,3,6,2,93,2,2,0,206
41,36,5,3,25,3,3,0,133
5,5,0,2,64,2,2,0,88
21,13,8,1,44,1,1,0,58
120,75,45,3,25,3,3,0,287
39,30,9,2,64,2,2,0,263
21,10,11,1,44,1,1,0,548
2,1,1,1,124,1,1,0,185
8,4,4,2,44,2,2,0,531
83,41,42,3,64,3,2,0,0
20,12,8,3,44,3,3,0,248
9,4,5,1,44,1,1,0,135
0,0,0,1,64,1,1,0,0
0,0,0,1,64,1,1,0,0
0,0,0,1,64,1,1,0,0
4,2,2,1,64,1,1,0,77
8,7,1,2,9,2,1,0,83
268,130,138,4,25,4,4,0,398
4,2,2,1,124,1,1,0,353
0,0,0,1,109,1,1,0,0
0,0,0,1,106,1,0,0,39
7,7,0,1,124,1,1,0,293
279,271,8,6,25,6,5,0,0
23,4,19,2,44,2,2,0,103
2,1,1,1,124,1,1,0,51
42,21,21,3,64,3,3,0,316
10,8,2,2,44,2,2,0,0
60,24,36,3,44,3,3,0,331
8,5,3,1,124,1,1,0,114
0,0,0,1,124,1,1,0,0
1,1,0,1,124,1,1,0,37
2,2,0,2,64,2,2,0,56
315,61,254,4,1,4,3,0,607
325,89,236,3,25,3,3,0,429
2,0,2,1,124,1,1,0,107
49,46,3,3,25,3,3,0,313
2,2,0,1,124,1,1,0,56
65,51,14,6,25,6,5,0,450
111,59,52,3,44,3,3,0,331
2,2,0,1,124,1,1,0,53
2,1,1,1,44,1,1,0,167
2,0,2,1,124,1,1,0,197
96,66,30,3,44,3,3,0,473
80,67,13,3,44,3,3,0,472
5,3,2,2,64,2,2,0,50
148,121,27,5,25,5,5,0,456
19,10,9,4,25,4,4,0,222
62,46,16,3,7,3,2,0,121
13,13,0,2,64,2,2,0,176
13,10,3,2,25,2,2,0,113
73,43,30,5,25,5,5,0,359
52,34,18,2,25,2,2,0,95
84,57,27,4,25,4,4,0,508
4,2,2,1,93,1,1,0,156
46,38,8,3,25,3,3,0,363
39,21,18,2,44,2,2,0,342
0,0,0,1,109,1,1,0,115
2,1,1,1,44,1,1,0,178
40,26,14,5,25,5,5,0,208
0,0,0,1,124,1,1,0,41
43,41,2,1,124,1,1,0,112
4,3,1,1,124,1,1,0,159
5,5,0,1,124,1,1,0,269
40,14,26,1,124,1,1,0,665
5,5,0,1,64,1,1,0,98
250,148,102,7,25,7,6,0,958
223,203,20,4,25,4,4,0,324
176,120,56,7,25,7,6,0,2592
30,16,14,4,44,4,3,0,769
0,0,0,1,25,1,1,0,207
108,68,40,6,44,6,5,0,678
3,2,1,1,124,1,1,0,35
2,1,1,1,124,1,1,0,325
40,40,0,1,124,1,1,0,122
16,9,7,1,124,1,1,0,81
9,8,1,1,25,1,1,0,92
26,15,11,2,44,2,2,0,159
250,179,71,5,25,5,5,0,962
0,0,0,1,124,1,1,0,0
0,0,0,1,124,1,1,0,0
0,0,0,1,124,1,1,0,0
0,0,0,1,124,1,1,0,0
0,0,0,1,124,1,1,0,0
0,0,0,1,124,1,1,0,0
66,62,4,2,44,2,2,0,576
213,130,83,2,44,2,2,0,520
2,1,1,1,124,1,1,0,44
12,7,5,1,124,1,1,0,78
29,13,16,1,124,1,1,0,192
19,15,4,2,64,2,2,0,434
0,0,0,1,44,1,1,0,66
1,1,0,1,64,1,1,0,99
123,92,31,4,25,4,4,0,276
21,6,15,2,64,2,2,0,152
39,28,11,3,7,3,2,0,169
219,179,40,4,44,4,4,0,905
192,138,54,3,44,3,3,0,361
624,323,301,3,25,3,3,0,3120
169,72,97,3,64,3,3,0,301
6,3,3,1,44,1,1,0,80
25,18,7,2,64,2,2,0,55
26,13,13,3,25,3,3,0,152
5,2,3,2,64,2,2,0,55
20,10,10,2,44,2,2,0,300
182,75,107,2,44,2,2,0,440
4,2,2,2,64,2,2,0,0
2,1,1,2,64,2,2,0,0
253,137,116,4,25,4,4,0,682
41,39,2,1,44,1,1,0,71
45,13,32,2,25,2,2,0,157
42,21,21,2,44,2,2,0,50
2,1,1,1,124,1,1,0,50
70,50,20,3,44,3,3,0,358
0,0,0,1,44,1,1,0,108
3,1,2,1,124,1,1,0,133
18,16,2,1,44,1,1,0,51
0,0,0,1,44,0,0,0,40
0,0,0,1,44,0,0,0,72
0,0,0,1,44,0,0,0,178
0,0,0,3,44,2,2,0,171
0,0,0,3,44,2,2,0,88
0,0,0,3,44,2,2,0,33
6,3,3,1,124,1,1,0,71
9,4,5,2,64,2,2,0,190
6,3,3,1,124,1,1,0,175
185,131,54,4,25,4,4,0,317
47,38,9,3,44,3,3,0,147
3,2,1,2,64,2,2,0,86
23,21,2,1,64,1,1,0,240
535,201,334,6,7,6,5,0,239
205,136,69,3,44,3,3,0,559
0,0,0,1,44,1,1,0,0
4,2,2,1,124,1,1,0,306
109,65,44,5,25,5,4,0,397
61,38,23,2,64,2,2,0,263
13,3,10,1,44,1,1,0,105
20,12,8,3,44,3,3,0,470
7,6,1,2,64,2,2,0,258
0,0,0,1,124,1,1,0,0
8,7,1,2,1,2,1,0,184
68,67,1,1,64,1,1,0,332
7,4,3,2,44,2,2,0,304
52,29,23,4,25,4,4,0,1384
36,35,1,4,25,4,3,0,99
19,19,0,3,44,3,3,0,246
22,21,1,1,124,1,1,0,248
18,15,3,1,109,1,1,0,154
91,55,36,3,93,3,3,0,101
83,18,65,3,64,3,2,0,61
1,0,1,1,25,1,1,0,587
2,1,1,1,124,1,1,0,309
15,8,7,2,109,2,2,0,88
8,7,1,2,93,2,2,0,154
10,7,3,4,25,4,4,0,154
2,1,1,1,109,1,1,0,113
103,63,40,1,109,1,1,0,330
351,218,133,6,25,6,6,0,1030
39,17,22,1,44,1,1,0,110
18,8,10,1,124,1,1,0,217
1,1,0,1,124,1,1,0,92
0,0,0,1,44,1,1,0,56
0,0,0,1,64,1,1,0,0
6,3,3,2,64,2,2,0,454
25,7,18,1,124,1,1,0,103
2,1,1,1,124,1,1,0,70
20,19,1,3,44,3,3,0,220
1,1,0,1,124,1,1,0,166
5,4,1,2,64,2,2,0,137
51,44,7,2,64,2,2,0,617
4,2,2,1,124,1,1,0,81
2,1,1,1,124,1,1,0,59
13,13,0,1,25,1,1,0,76
0,0,0,1,64,1,1,0,44
2,1,1,1,124,1,1,0,65
81,35,46,3,44,3,3,0,147
48,26,22,2,93,2,2,0,248
40,34,6,4,25,4,4,0,264
2,1,1,1,124,1,1,0,189
6,6,0,1,44,1,1,0,393
56,49,7,2,106,2,1,0,409
0,0,0,1,93,1,1,0,171
2,1,1,1,93,1,1,0,42
69,37,32,4,64,4,3,0,485
47,46,1,2,106,2,1,0,126
0,0,0,1,124,1,1,0,25
6,5,1,2,110,2,1,0,39
2,1,1,1,124,1,1,0,35
2,1,1,1,44,1,1,0,86
19,19,0,2,64,2,2,0,66
4,2,2,2,3,2,1,0,97
58,33,25,4,25,4,4,0,723
6,4,2,1,44,1,1,0,158
8,4,4,1,124,1,1,0,382
2,1,1,2,44,2,2,0,75
7,6,1,1,124,1,1,0,118
0,0,0,1,25,1,1,0,35
10,10,0,2,44,2,2,0,89
25,18,7,2,25,2,2,0,76
85,49,36,3,64,3,3,0,335
13,7,6,2,93,2,2,0,473
323,196,127,6,25,6,5,0,568
49,26,23,1,124,1,1,0,64
29,18,11,1,124,1,1,0,142
163,80,83,8,9,8,6,0,1768
196,19,177,3,25,3,3,0,203
0,0,0,1,44,1,1,0,0
281,74,207,5,25,5,5,0,318
4,2,2,2,25,2,2,0,72
16,12,4,2,44,2,2,0,154
71,62,9,5,25,5,5,0,749
300,210,90,4,25,4,4,0,680
14,14,0,1,124,1,1,0,118
21,17,4,1,124,1,1,0,67
11,0,11,1,124,1,1,0,212
13,10,3,2,44,2,2,0,93
10,0,10,1,64,1,1,0,30
4,4,0,1,124,1,1,0,42
53,20,33,2,25,2,2,0,341
28,18,10,3,25,3,3,0,204
2,1,1,1,124,1,1,0,55
0,0,0,1,25,1,1,0,96
8,5,3,3,44,3,3,0,186
0,0,0,1,124,1,1,0,0
61,46,15,4,44,4,4,0,159
2,0,2,1,124,1,1,0,46
4,2,2,2,93,2,2,0,108
31,12,19,1,124,1,1,0,93
3,1,2,1,124,1,1,0,29
157,113,44,5,25,5,5,0,559
15,10,5,1,124,1,1,0,153
43,26,17,3,44,3,3,0,375
103,95,8,3,44,3,3,0,221
30,12,18,2,64,2,2,0,249
21,14,7,4,25,4,4,0,168
10,5,5,3,25,3,3,0,246
19,11,8,2,64,2,2,0,126
31,4,27,2,93,2,2,0,604
8,4,4,1,64,1,1,0,43
1046,478,568,3,25,3,3,0,753
72,6,66,1,124,1,1,0,160
52,42,10,3,25,3,3,0,144
960,662,298,5,25,5,5,0,1242
79,9,70,3,64,3,3,0,105
1190,614,576,6,25,6,6,0,1408
125,51,74,3,64,3,3,0,242
178,81,97,5,25,5,4,0,0
20,15,5,3,64,3,3,0,310
65,36,29,2,64,2,2,0,441
35,21,14,4,25,4,4,0,579
252,127,125,6,25,6,5,0,363
124,85,39,4,25,4,4,0,390
9,4,5,2,93,2,2,0,85
74,64,10,3,25,3,3,0,434
14,7,7,2,93,2,2,0,582
6,4,2,2,44,2,2,0,193
14,7,7,1,93,1,1,0,352
44,29,15,4,64,4,4,0,427
45,18,27,1,64,1,1,0,362
0,0,0,1,124,1,1,0,0
0,0,0,1,124,1,1,0,0
4,2,2,2,44,2,2,0,207
908,501,407,4,25,4,4,0,1252
67,32,35,3,25,3,3,0,429
64,57,7,3,25,2,2,0,315
2,1,1,1,93,1,1,0,98
179,146,33,4,64,4,4,0,423
1101,1006,95,5,64,5,4,0,1107
87,30,57,4,64,4,4,0,268
540,287,253,3,93,3,3,0,377
1048,644,404,5,25,5,5,0,5481
46,28,18,3,25,3,3,0,143
740,603,137,5,25,5,5,0,1354
16,10,6,2,93,2,2,0,347
3,2,1,1,93,1,1,0,51
577,502,75,7,7,7,6,0,1567
31,21,10,4,44,4,4,0,865
2,1,1,1,64,1,1,0,90
1307,796,511,6,25,6,6,0,3936
162,116,46,5,44,5,5,0,360
17,9,8,4,44,4,4,0,145
3,2,1,1,64,1,1,0,63
98,49,49,3,25,3,3,0,88
340,209,131,4,25,4,4,0,2445
49,28,21,3,44,3,3,0,267
8,4,4,3,64,3,2,0,0
0,0,0,1,64,1,1,0,0
0,0,0,1,64,1,1,0,0
14,4,10,1,25,1,1,0,40
307,191,116,4,44,4,4,0,1657
2,1,1,2,64,2,2,0,0
0,0,0,1,64,1,1,0,0
0,0,0,1,64,1,1,0,0
188,125,63,5,25,5,5,0,460
15,14,1,2,64,2,2,0,144
311,161,150,5,44,5,5,0,937
34,20,14,3,64,3,3,0,183
0,0,0,1,124,1,1,0,59
2506,1244,1262,6,25,6,6,0,1822
180,47,133,4,44,4,4,0,432
147,49,98,4,64,4,4,0,494
3323,1718,1605,7,25,7,6,0,3024
500,251,249,6,44,6,5,0,566
616,297,319,6,25,6,5,0,985
32,19,13,5,25,5,4,0,205
304,235,69,3,25,3,3,0,402
288,156,132,4,25,4,4,0,177
45,12,33,2,44,2,2,0,100
16,5,11,2,64,2,2,0,160
894,491,403,8,7,8,6,0,1277
79,55,24,1,124,1,1,0,115
16,5,11,4,25,4,3,0,148
567,315,252,5,25,5,5,0,421
43,28,15,4,25,4,4,0,552
8,5,3,2,64,2,2,0,98
43,34,9,4,25,4,4,0,187
20,16,4,2,64,2,2,0,428
6,3,3,2,93,2,2,0,317
9,5,4,1,64,1,1,0,205
43,15,28,3,44,3,3,0,1092
