CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
108,69,39,3,3,3,0,0.016,375
3,3,0,3,3,3,0,0,46
18,18,0,3,3,3,0,0,82
12,9,3,3,3,3,0,0,56
39,39,0,3,3,3,0,0,144
0,0,0,3,63,3,0,0,0
18,15,3,6,63,0,0,0.00753768844221105,398
105,72,33,3,3,3,0,0.00748129675810474,401
432,198,234,3,35,3,0,0.00883218842001963,1019
6,6,0,3,66,0,0,0,66
6,3,3,6,30,3,0,0,0
903,438,465,12,30,6,0,0,0
312,168,144,6,30,3,0,0,0
0,0,0,6,30,3,0,0,0
0,0,0,6,30,3,0,0,0
0,0,0,6,30,3,0,0,0
291,213,78,9,3,0,0,0,1040
0,0,0,3,7,0,0,0.115384615384615,52
0,0,0,3,7,0,0,0.13953488372093,43
117,105,12,12,3,3,0,0.00958466453674121,626
42,39,3,6,8,0,0,0,641
24,15,9,3,69,3,0,0.0152671755725191,393
42,39,3,3,63,0,0,0.00963081861958266,623
42,33,9,6,3,0,0,0.0194805194805195,308
6,3,3,3,44,0,3,0.0237467018469657,379
33,30,3,3,5,0,3,0,91
129,87,42,6,9,3,0,0.0454545454545455,66
21,18,3,3,31,3,0,0,57
102,90,12,6,24,6,0,0,266
0,0,0,3,71,0,0,0,51
93,93,0,3,71,0,0,0,71
9,6,3,6,63,0,0,0,299
0,0,0,6,29,0,0,0,0
0,0,0,6,29,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
3,3,0,9,28,0,0,0,0
0,0,0,3,28,0,0,0,165
0,0,0,3,28,0,0,0,97
0,0,0,3,28,0,0,0,263
0,0,0,3,28,0,0,0,472
0,0,0,3,28,0,0,0,261
0,0,0,3,28,0,0,0.0461538461538462,65
0,0,0,3,28,0,0,0.0208333333333333,144
0,0,0,3,28,0,0,0,104
0,0,0,3,28,0,0,0,352
0,0,0,3,28,0,0,0,404
0,0,0,3,28,0,0,0.0145631067961165,206
0,0,0,3,28,0,0,0,71
0,0,0,3,28,0,0,0,89
0,0,0,3,28,0,0,0,542
0,0,0,3,28,0,0,0,177
0,0,0,3,28,0,0,0,184
0,0,0,3,28,0,0,0,20
0,0,0,3,28,0,0,0.0461538461538462,65
0,0,0,3,28,0,0,0,119
0,0,0,3,28,0,0,0,130
0,0,0,3,28,0,0,0,61
0,0,0,3,28,0,0,0,72
0,0,0,3,28,0,0,0,174
0,0,0,3,28,0,0,0,62
0,0,0,3,28,0,0,0.0454545454545455,66
0,0,0,3,28,0,0,0,37
0,0,0,3,28,0,0,0,139
0,0,0,3,28,0,0,0,79
0,0,0,3,28,0,0,0,94
0,0,0,3,28,0,0,0,47
0,0,0,3,28,0,0,0,172
0,0,0,3,28,0,0,0,194
0,0,0,3,28,0,0,0,64
0,0,0,3,28,0,0,0,223
0,0,0,3,28,0,0,0,71
0,0,0,3,28,0,0,0,81
0,0,0,3,28,0,0,0,187
0,0,0,3,28,0,0,0,57
0,0,0,3,28,0,0,0.0461538461538462,65
0,0,0,3,28,0,0,0,87
0,0,0,3,28,0,0,0,80
0,0,0,3,28,0,0,0,87
0,0,0,3,28,0,0,0,103
0,0,0,3,28,0,0,0,35
0,0,0,3,28,0,0,0,121
0,0,0,3,28,0,0,0,52
0,0,0,3,28,0,0,0,55
0,0,0,3,28,0,0,0,81
0,0,0,3,28,0,0,0,108
0,0,0,3,28,0,0,0,127
0,0,0,3,28,0,0,0,52
0,0,0,3,28,0,0,0,66
0,0,0,3,28,0,0,0,51
0,0,0,3,28,0,0,0.0258620689655172,116
0,0,0,3,28,0,0,0,78
0,0,0,3,28,0,0,0,123
0,0,0,3,28,0,0,0,111
0,0,0,3,28,0,0,0,170
0,0,0,3,28,0,0,0,91
0,0,0,3,28,0,0,0,37
0,0,0,3,28,0,0,0,88
0,0,0,3,28,0,0,0,70
0,0,0,3,28,0,0,0,34
0,0,0,3,28,0,0,0,58
0,0,0,3,28,0,0,0,187
0,0,0,3,28,0,0,0,32
0,0,0,3,28,0,0,0,20
0,0,0,3,28,0,0,0,66
0,0,0,3,28,0,0,0,112
0,0,0,3,28,0,0,0,80
0,0,0,3,28,0,0,0,121
0,0,0,3,28,0,0,0,66
0,0,0,3,28,0,0,0,42
0,0,0,3,28,0,0,0,232
0,0,0,3,28,0,0,0,59
0,0,0,3,28,0,0,0,120
0,0,0,3,28,0,0,0,140
0,0,0,3,28,0,0,0.0352941176470588,85
0,0,0,3,28,0,0,0,94
0,0,0,3,28,0,0,0,213
0,0,0,3,28,0,0,0,205
0,0,0,3,28,0,0,0,135
0,0,0,3,28,0,0,0,71
0,0,0,3,28,0,0,0,188
0,0,0,3,28,0,0,0,72
0,0,0,3,28,0,0,0,122
0,0,0,3,28,0,0,0,176
0,0,0,3,28,0,0,0.0309278350515464,97
0,0,0,3,28,0,0,0,219
0,0,0,3,28,0,0,0,112
0,0,0,3,28,0,0,0,13
0,0,0,3,28,0,0,0.0447761194029851,67
0,0,0,3,28,0,0,0,79
0,0,0,3,28,0,0,0,83
0,0,0,3,28,0,0,0,75
