CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
160,86,74,3,111,0,0,0,578
462,328,134,5,111,0,1,0,1221
138,89,49,6,111,0,1,0,398
9,1,8,1,125,0,0,0,1056
40,27,13,2,111,0,0,0,118
12,5,7,2,111,0,0,0,64
149,81,68,3,111,0,0,0,476
77,26,51,3,6,0,2,0,8046
0,0,0,2,18,0,1,0,0
0,0,0,2,18,0,1,0,0
6,3,3,2,15,0,1,0,152
8,2,6,1,154,0,0,0,416
8,2,6,1,154,0,0,0,54
8,2,6,1,154,0,0,0,96
8,2,6,1,154,0,0,0,848
8,2,6,1,154,0,0,0,220
19,10,9,2,65,0,0,0,2663
8,2,6,1,154,0,0,0,820
8,2,6,1,154,0,0,0,174
8,2,6,1,154,0,0,0,626
8,2,6,1,154,0,0,0,468
3,2,1,1,78,0,0,0,2673
3,2,1,1,156,0,0,0,933
24,17,7,2,7,0,0,0,1575
6,5,1,1,7,0,0,0,487
32,19,13,2,15,0,0,0.000202429149797571,4940
8,7,1,1,15,0,0,0,249
24,17,7,2,91,0,0,0,3732
39,32,7,1,61,0,0,0,2194
8,2,6,1,154,0,0,0,1700
468,375,93,6,7,0,0,0,2473
45,32,13,2,61,0,0,0,420
6,4,2,1,61,0,0,0,74
4,2,2,1,134,0,0,0,1700
4,2,2,1,78,0,0,0,227
33,17,16,4,7,0,0,0,3147
4,2,2,1,78,0,0,0,265
9,7,2,1,78,0,0,0,82
18,9,9,2,40,0,0,0,492
22,9,13,2,154,0,0,0,1287
8,2,6,1,154,0,0,0,711
193,139,54,3,98,0,0,0,408
8,6,2,1,98,0,0,0,92
8,2,6,1,154,0,0,0,592
8,2,6,1,154,0,0,0,1115
8,2,6,1,154,0,0,0,1034
8,2,6,1,154,0,0,0,902
4,4,0,1,154,1,0,0.00432900432900433,231
163,124,39,1,103,0,0,0,330
1138,533,605,1,59,0,0,0,1191
7,3,4,1,59,0,0,0,211
1,1,0,1,59,0,0,0,1961
1,1,0,1,59,0,0,0,498
22,11,11,1,82,0,0,0,2590
26,21,5,1,1,0,0,0,133
24,12,12,2,1,0,0,0,1237
2,1,1,1,178,0,0,0,50
19,10,9,2,162,2,0,0,610
8,3,5,1,1,0,0,0,314
10,6,4,1,1,0,0,0,225
22,12,10,2,1,1,0,0,3196
8,4,4,1,1,0,0,0,250
84,66,18,1,1,0,0,0,2097
5,3,2,1,1,0,0,0,61
53,5,48,1,1,0,0,0,281
54,51,3,1,1,0,0,0,365
25,15,10,1,1,0,0,0,561
10,7,3,1,1,0,0,0,159
8,3,5,1,1,0,0,0,866
9,6,3,1,1,0,0,0,348
137,100,37,2,1,0,0,0.00531914893617021,188
8,5,3,1,1,0,0,0,31
6,3,3,1,176,1,0,0,813
7,4,3,1,1,0,0,0,1983
10,5,5,1,1,0,0,0,1274
6,3,3,1,1,0,0,0.0175438596491228,57
14,7,7,1,1,0,0,0,1600
8,4,4,1,1,0,0,0,1330
24,13,11,1,1,0,0,0,1215
11,3,8,1,1,0,0,0,1421
40,28,12,1,1,0,0,0,1329
70,43,27,1,1,0,0,0,1247
7,3,4,1,1,0,0,0,112
102,56,46,2,1,0,0,0,1472
20,15,5,1,1,0,0,0,1608
11,7,4,1,1,0,0,0,2057
25,16,9,3,1,0,0,0,1278
0,0,0,1,2,0,0,0,124
8,4,4,1,1,0,0,0,11
0,0,0,1,37,0,0,0,99
0,0,0,1,37,0,0,0,181
0,0,0,1,37,0,0,0,6958
0,0,0,1,37,0,0,0,2
0,0,0,1,37,0,0,0,258
0,0,0,1,37,0,0,0,170
0,0,0,1,37,0,0,0,149
0,0,0,1,37,0,0,0,109
0,0,0,1,37,0,0,0,110
0,0,0,1,37,0,0,0,187
0,0,0,1,37,0,0,0,1269
0,0,0,1,37,0,0,0,613
0,0,0,1,37,0,0,0,357
0,0,0,1,37,0,0,0,156
0,0,0,1,37,0,0,0,162
0,0,0,1,37,0,0,0,983
0,0,0,1,37,0,0,0,84
0,0,0,1,37,0,0,0,179
0,0,0,1,37,0,0,0,59
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,339
0,0,0,1,37,0,0,0,206
0,0,0,1,37,0,0,0,456
0,0,0,1,37,0,0,0,267
0,0,0,1,37,0,0,0,193
0,0,0,1,37,0,0,0,84
0,0,0,1,37,0,0,0,56
0,0,0,1,37,0,0,0,57
0,0,0,1,37,0,0,0,63
0,0,0,1,37,0,0,0,533
0,0,0,1,37,0,0,0,437
0,0,0,1,37,0,0,0,141
0,0,0,1,37,0,0,0,73
0,0,0,1,37,0,0,0,94
0,0,0,1,37,0,0,0,90
0,0,0,1,37,0,0,0,280
0,0,0,1,37,0,0,0,93
0,0,0,1,37,0,0,0,76
0,0,0,1,37,0,0,0,149
0,0,0,1,37,0,0,0,52
