CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
78,55,23,11,47,6,0,0.00240384615384615,416
26,22,4,7,47,2,0,0.00537634408602151,372
9,9,0,2,47,2,0,0,72
450,304,146,19,40,9,0,0.00407166123778502,2456
4,4,0,1,456,0,0,0,377
59,31,28,4,58,1,0,0.00588235294117647,510
54,27,27,4,58,1,0,0.0066815144766147,449
4973,2660,2313,27,8,10,0,0.00176133861734919,2271
0,0,0,1,167,1,0,0,723
0,0,0,1,167,1,0,0,39
