CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
1,0,1,2,57,0,0,0.005,200
1057,1038,19,6,13,2,0,0.000811688311688312,1232
931,905,26,3,63,2,0,0,1505
0,0,0,1,73,0,0,0,156
40,23,17,3,77,0,0,0,297
46,26,20,3,77,0,0,0,332
46,26,20,3,77,0,0,0,312
0,0,0,1,57,0,0,0,325
64,36,28,2,77,0,0,0,543
49,29,20,3,77,0,0,0.00193050193050193,518
0,0,0,1,57,0,0,0,196
38,22,16,2,77,0,0,0,322
38,22,16,2,77,0,0,0,295
38,22,16,2,77,0,0,0,307
38,22,16,2,77,0,0,0,311
38,22,16,2,77,0,0,0,331
64,36,28,2,77,0,0,0,539
13,3,10,2,57,0,0,0,339
179,172,7,2,2,2,0,0.0141414141414141,495
0,0,0,1,61,0,0,0,1215
351,227,124,8,77,2,0,0.00309597523219814,323
42,24,18,2,77,0,0,0.00279329608938547,358
106,105,1,2,28,0,0,0.00386100386100386,259
121,121,0,2,44,0,0,0,940
3465,3413,52,7,19,1,0,0.000707881075979236,4238
479,473,6,4,3,3,0,0.00405844155844156,1232
0,0,0,1,57,0,0,0,575
14,9,5,2,60,0,0,0,52
1120,1058,62,8,49,5,0,0.00574712643678161,1044
165,164,1,3,30,0,0,0.0146627565982405,341
0,0,0,1,57,0,0,0,199
168,90,78,3,77,0,0,0.000649772579597141,1539
139,75,64,3,77,0,0,0.00131061598951507,1526
0,0,0,1,59,0,0,0,133
0,0,0,1,75,0,0,0,145
0,0,0,1,59,0,0,0,133
28,18,10,5,75,0,0,0,112
0,0,0,1,122,0,0,0,0
0,0,0,1,122,0,0,0,0
0,0,0,1,122,0,0,0,0
282,224,58,67,56,8,0,0.0226244343891403,221
0,0,0,1,122,0,0,0,0
0,0,0,1,122,0,0,0,0
0,0,0,1,122,0,0,0,0
