CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
175,123,52,17,17,3,0,0.00132100396301189,757
96,47,49,9,17,3,0,0.00163934426229508,610
20,10,10,1,67,0,0,0,211
23,12,11,2,67,0,0,0,191
30,18,12,3,67,0,0,0,172
141,116,25,8,17,1,0,0,769
465,199,266,13,17,3,0,0,652
846,401,445,6,3,1,0,0,912
206,58,148,3,67,0,0,0,365
43,37,6,3,77,0,0,0,132
440,230,210,27,3,10,0,0.0005824111822947,1717
212,138,74,7,3,1,0,0.00224719101123596,445
2,1,1,1,77,0,0,0.0114942528735632,87
132,62,70,17,17,4,0,0.00346020761245675,867
63,33,30,4,17,0,0,0.00181488203266788,551
137,75,62,5,41,0,0,0,358
489,244,245,31,6,8,0,0.00154400411734431,1943
88,49,39,6,17,0,0,0,527
2,1,1,2,38,0,0,0,129
539,273,266,26,6,9,0,0.000591715976331361,1690
54,27,27,4,17,1,0,0,268
308,165,143,12,17,3,0,0,2587
28,15,13,4,67,1,0,0.0128205128205128,156
51,27,24,5,17,1,0,0,824
685,664,21,6,17,2,0,0.00186567164179104,1072
23,12,11,3,67,1,0,0,957
225,130,95,12,17,3,0,0.000951474785918173,1051
18,9,9,1,67,0,0,0,225
18,9,9,1,67,0,0,0,566
18,9,9,1,67,0,0,0,157
37,19,18,4,17,0,0,0,245
45,27,18,5,67,1,0,0,152
20,10,10,1,67,0,0,0.00354609929078014,282
502,206,296,13,17,3,0,0,821
23,12,11,2,67,0,0,0,140
34,19,15,3,67,1,0,0.0053475935828877,187
140,73,67,16,48,6,0,0.0040650406504065,984
80,56,24,9,31,1,0,0,383
43,26,17,5,67,1,0,0,452
20,10,10,1,67,0,0,0,78
80,53,27,9,17,0,0,0.00217864923747277,1377
238,137,101,12,17,2,0,0,1063
70,41,29,3,67,0,0,0,258
37,19,18,4,17,0,0,0,877
57,32,25,6,17,0,0,0,658
22,12,10,2,67,0,0,0,412
199,142,57,25,0,7,0,0.00463320463320463,1295
18,9,9,1,67,0,0,0,131
39,20,19,4,17,0,0,0,182
24,12,12,2,67,0,0,0.0126582278481013,79
465,286,179,3,67,1,0,0.00196463654223969,509
62,33,29,5,41,0,0,0,142
69,29,40,6,6,1,0,0,299
149,39,110,7,17,0,0,0.00348432055749129,287
31,14,17,3,67,1,0,0,109
24,11,13,3,41,0,0,0,462
28,13,15,2,25,1,0,0.00374882849109653,1067
93,66,27,11,9,5,0,0,470
40,25,15,5,17,0,0,0,605
97,67,30,11,17,0,0,0.00130890052356021,1528
38,22,16,3,67,0,0,0,173
102,54,48,7,26,0,0,0.00075642965204236,1322
51,27,24,6,17,0,0,0,665
82,42,40,7,17,2,0,0,504
180,124,56,14,7,5,0,0.00383141762452107,522
22,11,11,2,67,0,0,0,166
26,14,12,4,31,0,0,0,125
107,74,33,5,67,1,0,0,196
20,10,10,2,67,0,0,0,96
30,15,15,4,47,0,0,0,154
37,18,19,5,17,0,0,0.00275482093663912,363
445,299,146,34,28,11,0,0.00191387559808612,2090
20,10,10,2,67,0,0,0,590
160,134,26,10,33,3,0,0.000982318271119843,1018
40,25,15,5,17,0,0,0,605
103,71,32,17,19,5,0,0.00563380281690141,355
21,10,11,2,25,1,0,0,199
18,9,9,1,67,0,0,0,626
43,23,20,7,17,1,0,0,343
22,11,11,3,16,0,0,0.0238095238095238,84
29,15,14,3,17,0,0,0,245
24,12,12,2,31,0,0,0,327
31,17,14,3,17,0,0,0,136
31,17,14,2,67,0,0,0,408
12,6,6,1,72,0,0,0,40
312,161,151,1,72,0,0,0,335
125,63,62,1,72,0,0,0,634
2,1,1,1,72,0,0,0,388
34,17,17,1,72,0,0,0,24
